stock,date,senti_raise,senti_drop,senti_inconclusive,year,month,day,open,high,low,close,adj_close,volume
GOOGL,2023-09-10,0,0,1,2023,09,10,134.910004,136.660004,134.850006,136.380005,136.380005,23558300
GOOGL,2023-11-29,0,0,2,2023,11,29,137.570007,138.289993,134.839996,134.990005,134.990005,23967200
GOOGL,2023-10-04,0,0,1,2023,10,04,132.789993,135.570007,132.529999,135.240005,135.240005,26752300
GOOGL,2023-09-27,0,0,1,2023,09,27,128.570007,130.899994,128.570007,130.539993,130.539993,22746500
GOOGL,2023-10-30,0,0,1,2023,10,30,123.209999,125.400002,122.750000,124.459999,124.459999,28940100
GOOGL,2023-03-11,0,0,1,2023,03,11,92.169998,92.790001,90.400002,90.629997,90.629997,35941000
GOOGL,2023-12-27,0,1,1,2023,12,27,141.589996,142.080002,139.889999,140.369995,140.369995,19628600
GOOGL,2023-07-17,0,0,4,2023,07,17,125.940002,127.099998,124.199997,124.650002,124.650002,25716200
GOOGL,2023-11-27,0,0,1,2023,11,27,136.029999,138.419998,136.000000,136.410004,136.410004,23436500
GOOGL,2023-03-15,0,0,2,2023,03,15,93.220001,96.930000,92.639999,96.110001,96.110001,50622100
GOOGL,2023-11-19,0,0,1,2023,11,19,136.000000,136.059998,133.649994,135.309998,135.309998,37240600
GOOGL,2023-08-16,0,0,2,2023,08,16,128.699997,130.279999,127.870003,128.699997,128.699997,25216100
GOOGL,2023-09-23,0,0,1,2023,09,23,130.759995,132.029999,129.600006,130.250000,130.250000,26397300
GOOGL,2023-04-22,0,0,1,2023,04,22,105.470001,106.000000,104.779999,105.410004,105.410004,25800100
GOOGL,2023-05-06,0,0,3,2023,05,06,104.820000,105.879997,104.110001,105.570000,105.570000,26625100
GOOGL,2023-04-08,0,0,1,2023,04,08,105.260002,109.169998,104.330002,108.419998,108.419998,48711500
GOOGL,2023-03-07,0,0,2,2023,03,07,94.980003,95.669998,93.529999,93.860001,93.860001,27835500
GOOGL,2023-05-09,0,0,1,2023,05,09,108.389999,110.150002,107.190002,107.349998,107.349998,36360100
GOOGL,2023-04-21,0,0,2,2023,04,21,105.470001,106.000000,104.779999,105.410004,105.410004,25800100
GOOGL,2023-03-24,0,0,6,2023,03,24,104.989998,105.489998,103.839996,105.440002,105.440002,30393300
GOOGL,2024-01-13,0,0,1,2024,01,13,142.669998,143.199997,141.820007,142.649994,142.649994,18768600
GOOGL,2023-04-07,0,0,2,2023,04,07,105.260002,109.169998,104.330002,108.419998,108.419998,48711500
GOOGL,2023-06-25,0,0,1,2023,06,25,121.379997,122.790001,121.059998,122.339996,122.339996,34885300
GOOGL,2023-07-24,0,0,1,2023,07,24,121.660004,123.000000,120.980003,121.529999,121.529999,29686100
GOOGL,2023-07-08,0,0,2,2023,07,08,120.099998,121.050003,119.400002,119.480003,119.480003,21692600
GOOGL,2023-09-18,0,0,1,2023,09,18,136.610001,139.160004,136.610001,138.210007,138.210007,21861300
GOOGL,2023-08-30,0,0,2,2023,08,30,134.779999,136.279999,134.070007,135.880005,135.880005,28315800
GOOGL,2023-11-04,0,0,2,2023,11,04,128.020004,129.529999,127.860001,129.100006,129.100006,26380100
GOOGL,2023-12-30,0,0,1,2023,12,30,139.630005,140.360001,138.779999,139.690002,139.690002,18727200
GOOGL,2023-10-16,0,0,1,2023,10,16,138.169998,139.630005,137.990005,139.100006,139.100006,28501900
GOOGL,2023-07-16,0,1,1,2023,07,16,124.800003,126.779999,123.489998,125.419998,125.419998,33266800
GOOGL,2023-09-11,0,0,1,2023,09,11,136.539993,137.479996,135.789993,136.919998,136.919998,20763400
GOOGL,2023-10-15,0,0,1,2023,10,15,139.380005,140.000000,136.619995,137.360001,137.360001,23420500
GOOGL,2023-12-04,0,0,2,2023,12,04,129.880005,130.029999,127.900002,129.270004,129.270004,36669900
GOOGL,2023-10-11,0,0,1,2023,10,11,138.580002,141.110001,138.580002,140.550003,140.550003,25884300
GOOGL,2023-08-15,0,0,2,2023,08,15,131.100006,131.419998,129.279999,129.779999,129.779999,19770700
GOOGL,2023-10-01,0,0,1,2023,10,01,133.279999,134.050003,130.360001,130.860001,130.860001,30848100
GOOGL,2023-07-05,0,0,1,2023,07,05,119.239998,122.610001,119.230003,121.750000,121.750000,27584800
GOOGL,2023-11-09,0,1,1,2023,11,09,131.960007,132.550003,130.070007,130.240005,130.240005,23747800
GOOGL,2023-04-02,0,0,1,2023,04,02,101.300003,103.889999,101.040001,103.730003,103.730003,36863400
GOOGL,2023-03-29,0,0,1,2023,03,29,102.279999,102.489998,100.650002,101.389999,101.389999,28779600
GOOGL,2024-02-04,0,1,2,2024,02,04,139.259995,142.619995,136.500000,142.380005,142.380005,62470600
GOOGL,2023-04-11,0,0,1,2023,04,11,106.550003,106.730003,104.680000,105.349998,105.349998,26311800
GOOGL,2023-02-23,0,0,1,2023,02,23,,,,,,
GOOGL,2023-09-12,0,0,1,2023,09,12,136.259995,136.869995,135.190002,135.339996,135.339996,18405500
GOOGL,2023-05-02,0,0,2,2023,05,02,107.139999,107.199997,103.709999,105.320000,105.320000,30997200
GOOGL,2023-04-29,0,1,0,2023,04,29,107.040001,107.349998,105.089996,107.339996,107.339996,36139800
GOOGL,2023-10-06,0,0,1,2023,10,06,134.009995,138.160004,134.009995,137.580002,137.580002,27583200
GOOGL,2023-08-18,0,0,2,2023,08,18,128.509995,129.250000,126.379997,127.459999,127.459999,30491300
GOOGL,2023-10-29,0,0,1,2023,10,29,122.879997,123.309998,120.209999,122.169998,122.169998,44566500
GOOGL,2023-03-19,0,0,1,2023,03,19,100.260002,102.839996,100.099998,101.620003,101.620003,61028500
GOOGL,2023-06-23,0,0,1,2023,06,23,121.379997,122.790001,121.059998,122.339996,122.339996,34885300
GOOGL,2023-04-13,0,0,1,2023,04,13,105.839996,107.489998,105.839996,107.430000,107.430000,24843600
GOOGL,2023-07-02,0,0,1,2023,07,02,120.169998,121.080002,119.690002,119.699997,119.699997,29519700
GOOGL,2023-03-28,0,0,2,2023,03,28,102.440002,102.449997,99.739998,101.029999,101.029999,32057900
GOOGL,2023-03-18,0,0,1,2023,03,18,100.260002,102.839996,100.099998,101.620003,101.620003,61028500
AAPL,2024-02-04,0,0,3,2024,02,04,179.860001,187.330002,179.250000,185.850006,185.613159,102518000
AAPL,2023-12-21,0,2,3,2023,12,21,196.100006,197.080002,193.500000,194.679993,194.431885,46482500
AAPL,2024-01-21,0,0,4,2024,01,21,189.330002,191.949997,188.820007,191.559998,191.315872,68741000
AAPL,2024-02-01,0,1,10,2024,02,01,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
AAPL,2024-02-05,1,0,2,2024,02,05,188.149994,189.250000,185.839996,187.679993,187.440811,69668800
AAPL,2023-09-12,0,3,5,2023,09,12,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
AAPL,2023-06-06,1,2,15,2023,06,06,179.970001,180.119995,177.429993,179.210007,178.505081,64848400
AAPL,2023-12-09,0,0,2,2023,12,09,194.199997,195.990005,193.669998,195.710007,195.460587,53377300
AAPL,2023-04-12,0,1,2,2023,04,12,161.220001,162.059998,159.779999,160.100006,159.249985,50133100
AAPL,2023-07-19,0,0,6,2023,07,19,193.100006,198.229996,192.649994,195.100006,194.332565,80507300
AAPL,2023-09-14,1,1,3,2023,09,14,174.000000,176.100006,173.580002,175.740005,175.285110,60895800
AAPL,2023-09-15,2,2,2,2023,09,15,176.479996,176.500000,173.820007,175.009995,174.556992,109205100
AAPL,2023-12-15,1,0,6,2023,12,15,197.529999,198.399994,197.000000,197.570007,197.318222,128256700
AAPL,2023-03-06,3,0,3,2023,03,06,153.789993,156.300003,153.460007,153.830002,153.013275,87558000
AAPL,2023-06-18,0,0,2,2023,06,18,186.729996,186.990005,184.270004,184.919998,184.192627,101235600
AAPL,2023-08-03,1,2,7,2023,08,03,191.570007,192.369995,190.690002,191.169998,190.418030,61235200
AAPL,2023-08-04,1,4,3,2023,08,04,185.520004,187.380005,181.919998,181.990005,181.274139,115799700
AAPL,2023-07-01,1,0,1,2023,07,01,191.630005,194.479996,191.259995,193.970001,193.207016,85069600
AAPL,2023-11-06,0,1,2,2023,11,06,176.380005,179.429993,176.210007,179.229996,178.766068,63841300
AAPL,2023-07-30,0,1,3,2023,07,30,194.669998,196.630005,194.139999,195.830002,195.059708,48291400
AAPL,2023-08-06,1,1,3,2023,08,06,185.520004,187.380005,181.919998,181.990005,181.274139,115799700
AAPL,2024-02-02,0,0,3,2024,02,02,179.860001,187.330002,179.250000,185.850006,185.613159,102518000
AAPL,2023-05-04,2,0,6,2023,05,04,164.889999,167.039993,164.309998,165.789993,164.909744,81235400
AAPL,2023-06-30,3,1,6,2023,06,30,191.630005,194.479996,191.259995,193.970001,193.207016,85069600
AAPL,2023-05-07,2,0,0,2023,05,07,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-05-09,0,0,1,2023,05,09,173.050003,173.539993,171.600006,171.770004,170.858032,45326900
AAPL,2023-11-14,0,1,4,2023,11,14,187.699997,188.110001,186.300003,187.440002,187.201126,60108400
AAPL,2023-09-20,2,1,1,2023,09,20,179.259995,179.699997,175.399994,175.490005,175.035751,58436200
AAPL,2023-08-02,0,3,3,2023,08,02,195.039993,195.179993,191.850006,192.580002,191.822495,50389300
AAPL,2023-09-09,0,1,0,2023,09,09,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
AAPL,2023-05-28,0,0,4,2023,05,28,173.320007,175.770004,173.110001,175.429993,174.739929,54835000
AAPL,2023-07-04,0,0,5,2023,07,04,193.779999,193.880005,191.759995,192.460007,191.702957,31458200
AAPL,2024-02-16,1,1,4,2024,02,16,183.419998,184.850006,181.669998,182.309998,182.309998,49701400
AAPL,2023-12-18,1,0,5,2023,12,18,196.089996,196.630005,194.389999,195.889999,195.640350,55751900
AAPL,2023-05-06,3,0,4,2023,05,06,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-12-12,1,0,2,2023,12,12,193.080002,194.720001,191.720001,194.710007,194.461868,52696900
AAPL,2023-04-28,1,0,3,2023,04,28,168.490005,169.850006,167.880005,169.679993,168.779083,55209200
AAPL,2023-06-01,1,1,3,2023,06,01,177.699997,180.119995,176.929993,180.089996,179.381607,68901800
AAPL,2023-03-19,1,0,2,2023,03,19,156.080002,156.740005,154.279999,155.000000,154.177048,98944600
AAPL,2023-04-29,0,1,0,2023,04,29,168.490005,169.850006,167.880005,169.679993,168.779083,55209200
AAPL,2023-10-13,0,1,4,2023,10,13,181.419998,181.929993,178.139999,178.850006,178.387070,51427100
AAPL,2023-04-27,1,0,4,2023,04,27,165.190002,168.559998,165.190002,168.410004,167.515854,64902300
AAPL,2023-04-11,1,0,2,2023,04,11,162.350006,162.360001,160.509995,160.800003,159.946259,47644200
AAPL,2024-01-18,0,0,4,2024,01,18,186.089996,189.139999,185.830002,188.630005,188.389618,78005800
AAPL,2023-06-13,0,1,2,2023,06,13,182.800003,184.149994,182.440002,183.309998,182.588943,54929100
AAPL,2023-08-30,3,1,1,2023,08,30,184.940002,187.850006,184.740005,187.649994,187.164276,60813900
AAPL,2023-07-13,0,1,4,2023,07,13,190.500000,191.190002,189.779999,190.539993,189.790497,41342300
AAPL,2024-02-15,1,2,11,2024,02,15,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
AAPL,2023-05-03,1,2,5,2023,05,03,169.500000,170.919998,167.160004,167.449997,166.560944,65136000
AAPL,2023-07-11,1,0,8,2023,07,11,189.160004,189.300003,186.600006,188.080002,187.340195,46638100
AAPL,2023-09-21,1,2,1,2023,09,21,174.550003,176.300003,173.860001,173.929993,173.479782,63047900
AAPL,2023-11-22,0,1,2,2023,11,22,191.490005,192.929993,190.830002,191.309998,191.066193,39617700
AAPL,2023-04-17,0,0,4,2023,04,17,165.089996,165.389999,164.029999,165.229996,164.352737,41516200
AAPL,2023-11-20,0,0,4,2023,11,20,189.889999,191.910004,189.880005,191.449997,191.206009,46505100
AAPL,2024-02-09,1,0,9,2024,02,09,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2023-04-21,0,1,3,2023,04,21,165.050003,166.449997,164.490005,165.020004,164.143860,58337300
AAPL,2023-11-04,0,0,1,2023,11,04,174.240005,176.820007,173.350006,176.649994,176.192734,79763700
AAPL,2023-06-28,0,0,6,2023,06,28,187.929993,189.899994,187.600006,189.250000,188.505585,51216800
AAPL,2023-07-26,0,0,4,2023,07,26,193.669998,195.639999,193.320007,194.500000,193.734924,47471900
AAPL,2023-10-03,0,0,2,2023,10,03,172.259995,173.630005,170.820007,172.399994,171.953735,49594600
AAPL,2024-01-11,0,1,6,2024,01,11,186.539993,187.050003,183.619995,185.589996,185.353485,49128400
AAPL,2023-05-13,1,0,2,2023,05,13,173.619995,174.059998,171.000000,172.570007,171.891205,45497800
AAPL,2024-01-29,0,0,4,2024,01,29,192.009995,192.199997,189.580002,191.729996,191.485657,47145600
AAPL,2023-09-08,0,1,3,2023,09,08,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
AAPL,2023-06-07,1,0,2,2023,06,07,178.440002,181.210007,177.320007,177.820007,177.120544,61944600
AAPL,2023-03-02,0,1,2,2023,03,02,144.380005,146.710007,143.899994,145.910004,145.135330,52238100
AAPL,2024-01-26,1,0,1,2024,01,26,194.270004,194.759995,191.940002,192.419998,192.174774,44594000
AAPL,2023-05-29,1,0,2,2023,05,29,,,,,,
AAPL,2024-02-03,1,1,2,2024,02,03,179.860001,187.330002,179.250000,185.850006,185.613159,102518000
AAPL,2023-06-05,3,4,7,2023,06,05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
AAPL,2023-04-08,0,1,2,2023,04,08,162.429993,164.960007,162.000000,164.660004,163.785767,45390100
AAPL,2023-06-02,1,6,6,2023,06,02,181.029999,181.779999,179.259995,180.949997,180.238220,61945900
AAPL,2023-08-17,0,0,4,2023,08,17,177.139999,177.509995,173.479996,174.000000,173.549622,66062900
AAPL,2023-11-02,0,1,5,2023,11,02,175.520004,177.779999,175.460007,177.570007,177.110367,77334800
AAPL,2023-08-31,1,0,2,2023,08,31,187.839996,189.119995,187.479996,187.869995,187.383698,60794500
AAPL,2023-05-14,0,1,1,2023,05,14,173.619995,174.059998,171.000000,172.570007,171.891205,45497800
AAPL,2023-04-16,0,1,1,2023,04,16,164.589996,166.320007,163.820007,165.210007,164.332855,49386500
AAPL,2023-02-22,0,1,4,2023,02,22,,,,,,
AAPL,2023-11-29,0,0,3,2023,11,29,190.899994,192.089996,188.970001,189.369995,189.128662,43014200
AAPL,2024-02-13,1,1,1,2024,02,13,185.770004,186.210007,183.509995,185.039993,185.039993,56529500
AAPL,2023-11-15,0,2,6,2023,11,15,187.850006,189.500000,187.779999,188.009995,187.770386,53790500
AAPL,2023-09-06,0,0,8,2023,09,06,188.399994,188.850006,181.470001,182.910004,182.436539,81755800
AAPL,2023-06-12,0,0,4,2023,06,12,181.270004,183.889999,180.970001,183.789993,183.067062,54274900
AAPL,2024-01-09,1,0,2,2024,01,09,183.919998,185.149994,182.729996,185.139999,184.904053,42841800
AAPL,2023-10-25,0,0,3,2023,10,25,171.880005,173.059998,170.649994,171.100006,170.657120,57157000
AAPL,2023-09-17,0,1,1,2023,09,17,176.479996,176.500000,173.820007,175.009995,174.556992,109205100
AAPL,2023-06-20,1,0,3,2023,06,20,184.410004,186.100006,184.410004,185.009995,184.282257,49799100
AAPL,2024-01-16,1,3,4,2024,01,16,182.160004,184.259995,180.929993,183.630005,183.395981,65603000
AAPL,2023-11-10,1,2,2,2023,11,10,183.970001,186.570007,183.529999,186.399994,186.162445,66133400
AAPL,2023-12-01,0,0,4,2023,12,01,190.330002,191.559998,189.229996,191.240005,190.996292,45679300
AAPL,2023-04-13,0,0,1,2023,04,13,161.630005,165.800003,161.419998,165.559998,164.681000,68445600
AAPL,2023-02-21,0,0,4,2023,02,21,,,,,,
AAPL,2023-12-26,1,0,3,2023,12,26,193.610001,193.889999,192.830002,193.050003,192.803986,28919300
AAPL,2023-10-24,0,1,4,2023,10,24,173.050003,173.669998,171.449997,173.440002,172.991058,43816600
AAPL,2023-09-13,0,4,5,2023,09,13,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
AAPL,2023-10-26,0,0,1,2023,10,26,170.369995,171.380005,165.669998,166.889999,166.458008,70625300
AAPL,2023-05-24,0,1,8,2023,05,24,171.089996,172.419998,170.520004,171.839996,171.164063,45143500
AAPL,2023-05-05,2,1,6,2023,05,05,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-05-08,0,0,3,2023,05,08,172.479996,173.850006,172.110001,173.500000,172.578827,55962800
AAPL,2024-01-14,0,0,6,2024,01,14,186.059998,186.740005,185.190002,185.919998,185.683060,40444700
AAPL,2023-03-30,1,0,4,2023,03,30,161.529999,162.470001,161.270004,162.360001,161.497971,49501700
AAPL,2024-01-28,0,1,4,2024,01,28,194.270004,194.759995,191.940002,192.419998,192.174774,44594000
AAPL,2023-07-20,1,0,3,2023,07,20,195.089996,196.470001,192.500000,193.130005,192.370331,59581200
AAPL,2023-10-18,0,1,3,2023,10,18,175.580002,177.580002,175.110001,175.839996,175.384842,54764400
AAPL,2023-03-14,1,0,6,2023,03,14,151.279999,153.399994,150.100006,152.589996,151.779831,73695900
AAPL,2024-01-23,0,0,2,2024,01,23,195.020004,195.750000,193.830002,195.179993,194.931259,42355600
AAPL,2024-01-10,0,0,5,2024,01,10,184.350006,186.399994,183.919998,186.190002,185.952713,46792900
AAPL,2023-05-25,0,1,3,2023,05,25,172.410004,173.899994,171.690002,172.990005,172.309555,56058300
AAPL,2023-06-19,0,0,3,2023,06,19,,,,,,
AAPL,2023-04-25,0,0,7,2023,04,25,165.190002,166.309998,163.729996,163.770004,162.900497,48714100
AAPL,2023-08-16,0,0,7,2023,08,16,177.130005,178.539993,176.500000,176.570007,176.112961,46964900
AAPL,2024-02-10,0,1,5,2024,02,10,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2024-01-22,0,0,7,2024,01,22,192.300003,195.330002,192.259995,193.889999,193.642899,60133900
AAPL,2023-11-03,0,0,2,2023,11,03,174.240005,176.820007,173.350006,176.649994,176.192734,79763700
AAPL,2023-12-04,0,0,3,2023,12,04,189.979996,190.050003,187.449997,189.429993,189.188583,43389500
AAPL,2023-03-10,1,0,1,2023,03,10,150.210007,150.940002,147.610001,148.500000,147.711548,68572400
AAPL,2024-02-18,0,0,2,2024,02,18,183.419998,184.850006,181.669998,182.309998,182.309998,49701400
AAPL,2023-08-01,1,0,5,2023,08,01,196.240005,196.729996,195.279999,195.610001,194.840561,35175100
AAPL,2023-03-09,2,0,4,2023,03,09,153.559998,154.539993,150.229996,150.589996,149.790466,53833600
AAPL,2023-10-05,1,0,2,2023,10,05,173.789993,175.449997,172.679993,174.910004,174.457260,48527900
AAPL,2024-01-30,0,0,5,2024,01,30,190.940002,191.800003,187.470001,188.039993,187.800354,55859400
AAPL,2023-10-15,0,0,2,2023,10,15,181.419998,181.929993,178.139999,178.850006,178.387070,51427100
AAPL,2024-02-08,0,1,3,2024,02,08,189.389999,189.539993,187.350006,188.320007,188.080017,40962000
AAPL,2024-01-03,0,1,5,2024,01,03,184.220001,185.880005,183.429993,184.250000,184.015198,58414500
AAPL,2023-09-07,0,6,2,2023,09,07,175.179993,178.210007,173.539993,177.559998,177.100388,112488800
AAPL,2024-01-15,0,1,1,2024,01,15,,,,,,
AAPL,2023-09-27,0,1,1,2023,09,27,172.619995,173.039993,169.050003,170.429993,169.988846,66921800
AAPL,2023-05-23,0,0,6,2023,05,23,173.130005,173.380005,171.279999,171.559998,170.885162,50747300
AAPL,2023-10-02,0,0,4,2023,10,02,171.220001,174.300003,170.929993,173.750000,173.300247,52164500
AAPL,2023-10-11,1,1,2,2023,10,11,178.199997,179.850006,177.600006,179.800003,179.334595,47551100
AAPL,2023-07-03,1,2,4,2023,07,03,193.779999,193.880005,191.759995,192.460007,191.702957,31458200
AAPL,2023-11-01,0,1,1,2023,11,01,171.000000,174.229996,170.119995,173.970001,173.519684,56934900
AAPL,2023-04-10,1,2,5,2023,04,10,161.419998,162.029999,160.080002,162.029999,161.169708,47716900
AAPL,2023-12-27,0,1,5,2023,12,27,192.490005,193.500000,191.089996,193.149994,192.903839,48087700
AAPL,2023-08-10,1,1,6,2023,08,10,179.479996,180.750000,177.600006,177.970001,177.269943,54686900
AAPL,2024-01-08,0,2,2,2024,01,08,182.089996,185.600006,181.500000,185.559998,185.323517,59144500
AAPL,2023-06-04,0,1,3,2023,06,04,181.029999,181.779999,179.259995,180.949997,180.238220,61945900
AAPL,2023-04-23,0,0,1,2023,04,23,165.050003,166.449997,164.490005,165.020004,164.143860,58337300
AAPL,2023-09-29,0,0,4,2023,09,29,172.020004,173.070007,170.339996,171.210007,170.766846,51814200
AAPL,2023-08-08,0,1,5,2023,08,08,179.690002,180.270004,177.580002,179.800003,179.092758,67823000
AAPL,2024-02-07,0,0,4,2024,02,07,190.639999,191.050003,188.610001,189.410004,189.168625,53439000
AAPL,2023-06-27,1,0,3,2023,06,27,185.889999,188.389999,185.669998,188.059998,187.320267,50730800
AAPL,2024-01-17,1,2,7,2024,01,17,181.270004,182.929993,180.300003,182.679993,182.447189,47317400
AAPL,2023-12-13,0,0,3,2023,12,13,195.089996,198.000000,194.850006,197.960007,197.707718,70404200
AAPL,2023-12-24,1,0,2,2023,12,24,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
AAPL,2024-01-07,0,0,6,2024,01,07,181.990005,182.759995,180.169998,181.179993,180.949097,62303300
AAPL,2023-11-09,0,2,2,2023,11,09,182.960007,184.119995,181.809998,182.410004,181.937836,53763500
AAPL,2023-03-22,0,0,4,2023,03,22,159.300003,162.139999,157.809998,157.830002,156.992035,75701800
AAPL,2023-12-22,0,1,8,2023,12,22,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
AAPL,2024-02-14,1,0,5,2024,02,14,185.320007,185.529999,182.440002,184.149994,184.149994,54630500
AAPL,2023-06-08,0,0,4,2023,06,08,177.899994,180.839996,177.460007,180.570007,179.859741,50214900
AAPL,2023-09-25,0,1,0,2023,09,25,174.199997,176.970001,174.149994,176.080002,175.624237,46172700
